jupyterkernelproxy | /Users/mahdi/Documents/GitHub/next/foresight/jupyterkernelproxy.py | jupyterkernelproxy.py |  2023-01-26 17:11:17,339 | jupyterkernelproxy | DEBUG | Opening [Local => ::1:51290 | Remote => ::1:80]
manager | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/ws4py/manager.py | manager.py |  2023-01-26 17:11:17,339 | manager | INFO | Managing websocket [Local => ::1:51290 | Remote => ::1:80]
__init__ | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/schedule/__init__.py | __init__.py |  2023-01-26 17:11:18,656 | __init__ | DEBUG | Running job Job(interval=15, unit=seconds, do=set_online, args=(), kwargs={})
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:11:18,667 | _client | DEBUG | HTTP Request: GET http://localhost:3333/api/time "HTTP/1.1 200 OK"
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:11:18,668 | sage_communication | INFO | sendign following update: {'state.lastHeartBeat': 1674789078667, 'state.online': True}
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:11:18,687 | _client | DEBUG | HTTP Request: PUT http://localhost:3333/api/apps/334fdd36-9a51-464f-813d-3c5219ad2ac7 "HTTP/1.1 200 OK"
__init__ | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/schedule/__init__.py | __init__.py |  2023-01-26 17:11:33,750 | __init__ | DEBUG | Running job Job(interval=15, unit=seconds, do=set_online, args=(), kwargs={})
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:11:33,755 | _client | DEBUG | HTTP Request: GET http://localhost:3333/api/time "HTTP/1.1 200 OK"
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:11:33,755 | sage_communication | INFO | sendign following update: {'state.lastHeartBeat': 1674789093754, 'state.online': True}
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:11:33,781 | _client | DEBUG | HTTP Request: PUT http://localhost:3333/api/apps/334fdd36-9a51-464f-813d-3c5219ad2ac7 "HTTP/1.1 200 OK"
__init__ | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/schedule/__init__.py | __init__.py |  2023-01-26 17:11:48,792 | __init__ | DEBUG | Running job Job(interval=15, unit=seconds, do=set_online, args=(), kwargs={})
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:11:48,798 | _client | DEBUG | HTTP Request: GET http://localhost:3333/api/time "HTTP/1.1 200 OK"
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:11:48,798 | sage_communication | INFO | sendign following update: {'state.lastHeartBeat': 1674789108797, 'state.online': True}
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:11:48,824 | _client | DEBUG | HTTP Request: PUT http://localhost:3333/api/apps/334fdd36-9a51-464f-813d-3c5219ad2ac7 "HTTP/1.1 200 OK"
jupyterkernelproxy | /Users/mahdi/Documents/GitHub/next/foresight/jupyterkernelproxy.py | jupyterkernelproxy.py |  2023-01-26 17:11:51,649 | jupyterkernelproxy | DEBUG | jupyter kernel result is {'request_id': '6284d16abbf4454da8013ee387be3f3a', 'stream': {'name': 'stdout', 'text': 'WOW\n'}}
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:11:51,649 | sage_communication | INFO | sendign following update: {'state.executeInfo.params': {}, 'state.output': '{"request_id": "6284d16abbf4454da8013ee387be3f3a", "stream": {"name": "stdout", "text": "WOW\\n"}}', 'state.executeInfo.executeFunc': ''}
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:11:51,662 | _client | DEBUG | HTTP Request: PUT http://localhost:3333/api/apps/e55299a4-92d7-4762-921b-25923d96cbf1 "HTTP/1.1 200 OK"
__init__ | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/schedule/__init__.py | __init__.py |  2023-01-26 17:12:03,860 | __init__ | DEBUG | Running job Job(interval=15, unit=seconds, do=set_online, args=(), kwargs={})
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:12:03,873 | _client | DEBUG | HTTP Request: GET http://localhost:3333/api/time "HTTP/1.1 200 OK"
sage_communication | /Users/mahdi/Documents/GitHub/next/foresight/utils/sage_communication.py | sage_communication.py |  2023-01-26 17:12:03,873 | sage_communication | INFO | sendign following update: {'state.lastHeartBeat': 1674789123872, 'state.online': True}
_client | /Users/mahdi/miniconda3/envs/sage3-next/lib/python3.9/site-packages/httpx/_client.py | _client.py |  2023-01-26 17:12:03,903 | _client | DEBUG | HTTP Request: PUT http://localhost:3333/api/apps/334fdd36-9a51-464f-813d-3c5219ad2ac7 "HTTP/1.1 200 OK"
jupyterkernelproxy | /Users/mahdi/Documents/GitHub/next/foresight/jupyterkernelproxy.py | jupyterkernelproxy.py |  2023-01-26 17:12:07,634 | jupyterkernelproxy | DEBUG | jupyter kernel result is {'request_id': '6284d16abbf4454da8013ee387be3f3a', 'stream': {'name': 'stdout', 'text': 'WOW\n'}}
